,time,alpha,beta
163,0.003696344302661518,0.00097,0.649023909098519
164,0.003719021261573552,0.00097,0.6490033406966836
165,0.003741698220485586,0.00097,0.6489828140252125
166,0.00376437517939762,0.00097,0.6489623289315609
167,0.0037870521383096536,0.00097,0.6489418852634334
168,0.0038097290972216877,0.00097,0.6489214828687859
169,0.0038324060561337214,0.00097,0.6489011215958271
170,0.003855083015045755,0.00097,0.6488808012930132
171,0.003877759973957789,0.00097,0.6488605218090535
172,0.003900436932869823,0.00097,0.6488402829929057
173,0.0039231138917818565,0.00097,0.6488200846937784
174,0.0039457908506938906,0.00097,0.6487999267611291
175,0.003968467809605925,0.00097,0.6487798090446635
176,0.003991144768517958,0.00097,0.6487597313943374
177,0.004013821727429992,0.00097,0.6487396936603558
178,0.004036498686342026,0.00097,0.6487196956931689
179,0.00405917564525406,0.00097,0.6486997373434793
180,0.004081852604166093,0.00097,0.6486798184622333
181,0.0041045295630781275,0.00097,0.6486599389006276
182,0.004127206521990162,0.00097,0.648640098510104
183,0.004149883480902196,0.00097,0.6486202971423518
184,0.004172560439814229,0.00097,0.6486005346493076
185,0.004195237398726263,0.00097,0.6485808108831532
186,0.004217914357638297,0.00097,0.6485611256963171
187,0.00424059131655033,0.00097,0.6485414789414732
188,0.0042632682754623645,0.00097,0.6485218704715408
189,0.004285945234374399,0.00097,0.648502300139685
190,0.004308622193286433,0.00097,0.648482767799315
191,0.004331299152198466,0.00097,0.6484632733040834
192,0.0043539761111105,0.00097,0.648443816507891
193,0.004376653070022534,0.00097,0.6484243972648782
194,0.004399330028934567,0.00097,0.6484050154294314
195,0.004422006987846601,0.00097,0.6483856708561815
196,0.0044446839467586355,0.00097,0.6483663633999994
197,0.00446736090567067,0.00097,0.6483470929160016
198,0.004490037864582703,0.00097,0.6483278592595456
199,0.004512714823494737,0.00097,0.6483086622862321
200,0.004535391782406771,0.00097,0.6482895018519044
201,0.004558068741318804,0.00097,0.6482703778126458
202,0.004580745700230838,0.00097,0.648251290024782
203,0.0046034226591428725,0.00097,0.6482322383448813
204,0.004626099618054907,0.00097,0.6482132226297506
205,0.00464877657696694,0.00097,0.6481942427364389
206,0.004671453535878974,0.00097,0.6481752985222342
207,0.004694130494791008,0.00097,0.6481563898446665
208,0.004716807453703042,0.00097,0.6481375165615042
209,0.004739484412615075,0.00097,0.6481186785307562
210,0.004762161371527109,0.00097,0.6480998756106691
211,0.0047848383304391435,0.00097,0.6480811076597313
212,0.004807515289351177,0.00097,0.6480623745366668
213,0.004830192248263211,0.00097,0.6480436761004404
214,0.004852869207175245,0.00097,0.6480250122102533
215,0.004875546166087279,0.00097,0.6480063827255458
216,0.004898223124999312,0.00097,0.6479877875059946
217,0.004920900083911346,0.00097,0.6479692264115156
218,0.0049435770428233805,0.00097,0.6479506993022597
219,0.004966254001735414,0.00097,0.6479322060386161
220,0.004988930960647448,0.00097,0.6479137464812108
221,0.005011607919559482,0.00097,0.6478953204909036
222,0.005034284878471516,0.00097,0.647876927928793
223,0.005056961837383549,0.00097,0.6478585686562118
224,0.005079638796295583,0.00097,0.6478402425347286
225,0.005102315755207617,0.00097,0.6478219494261477
226,0.005124992714119651,0.00097,0.6478036891925063
227,0.005147669673031685,0.00097,0.647785461696079
228,0.005170346631943719,0.00097,0.6477672667993727
229,0.005193023590855753,0.00097,0.6477491043651298
230,0.005215700549767786,0.00097,0.6477309742563239
231,0.00523837750867982,0.00097,0.6477128763361664
232,0.005261054467591854,0.00097,0.6476948104680976
233,0.005283731426503888,0.00097,0.6476767765157937
234,0.005306408385415922,0.00097,0.6476587743431629
235,0.005329085344327956,0.00097,0.6476408038143449
236,0.00535176230323999,0.00097,0.6476228647937131
237,0.005374439262152023,0.00097,0.6476049571458712
238,0.005397116221064057,0.00097,0.6475870807356559
239,0.005419793179976091,0.00097,0.6475692354281345
240,0.0054424701388881246,0.00097,0.6475514210886066
241,0.005465147097800159,0.00097,0.6475336375826013
242,0.005487824056712193,0.00097,0.6475158847758784
243,0.005510501015624227,0.00097,0.6474981625344283
244,0.00553317797453626,0.00097,0.647480470724473
245,0.005555854933448294,0.00097,0.6474628092124615
246,0.005578531892360328,0.00097,0.6474451778650747
247,0.005601208851272362,0.00097,0.6474275765492206
248,0.005623885810184396,0.00097,0.6474100051320381
249,0.00564656276909643,0.00097,0.6473924634808947
250,0.005669239728008464,0.00097,0.647374951463384
251,0.005691916686920497,0.00097,0.6473574689473317
252,0.005714593645832531,0.00097,0.6473400158007878
253,0.005737270604744565,0.00097,0.6473225918920331
254,0.005759947563656599,0.00097,0.6473051970895733
255,0.0057826245225686326,0.00097,0.6472878312621416
256,0.005805301481480667,0.00097,0.6472704942786994
257,0.005827978440392701,0.00097,0.6472531860084346
258,0.005850655399304734,0.00097,0.6472359063207607
259,0.005873332358216768,0.00097,0.647218655085317
260,0.005896009317128802,0.00097,0.6472014321719703
261,0.005918686276040836,0.00097,0.647184237450811
262,0.0059413632349528695,0.00097,0.6471670707921566
263,0.005964040193864904,0.00097,0.6471499320665479
264,0.005986717152776938,0.00097,0.6471328211447521
265,0.006009394111688971,0.00097,0.6471157378977609
266,0.006032071070601005,0.00097,0.6470986821967888
267,0.006054748029513039,0.00097,0.6470816539132751
268,0.006077424988425073,0.00097,0.6470646529188844
269,0.0061001019473371065,0.00097,0.6470476790855024
270,0.0061227789062491406,0.00097,0.6470307322852394
271,0.006145455865161175,0.00097,0.6470138123904288
272,0.006168132824073209,0.00097,0.6469969192736268
273,0.006190809782985242,0.00097,0.6469800528076106
274,0.006213486741897276,0.00097,0.6469632128653813
